issue_number,scan_title,scan_browser,scan_color_scheme,scan_viewport_preset,scan_viewport_width,scan_viewport_height,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/actueel/agenda/2026/09/25/rijksministerraad,https://www.rijksoverheid.nl/actueel/agenda/2026/09/25/rijksministerraad,200,true,false,37138,true,956,23,0,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r73,,true,1392,2,0,84,heading-order,,true,2591,56,15,41,54,0,aria_complementary_labelled;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-OGExNjAxZmYtZDgzNS00NGY0LTkyNTktYWQ5MjQzMjMzZWFh' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,486,25,57,3,QW-ACT-R76,,83,,Rijksministerraad | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/themas/familie-zorg-en-gezondheid/persoonsgebonden-budget-pgb/gelijke-rechten-voor-pgb-zorgverleners,https://www.rijksoverheid.nl/themas/familie-zorg-en-gezondheid/persoonsgebonden-budget-pgb/gelijke-rechten-voor-pgb-zorgverleners,200,true,false,36415,true,747,34,0,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r73,,true,1204,0,0,84,,,true,1855,39,20,19,37,0,aria_complementary_labelled;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-NTU1ODE4NGYtZmFmYy00ZjVhLWE2NmMtY2Y1ZjBjOTg3OWJh' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,398,8,57,3,QW-ACT-R76,,56,,Sociale zekerheid voor alle pgb-zorgverleners met een arbeidsovereenkomst | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/actueel/agenda/2026/08/24/agenda-staatssecretaris-erkens-week-35,https://www.rijksoverheid.nl/actueel/agenda/2026/08/24/agenda-staatssecretaris-erkens-week-35,200,true,false,37547,true,827,25,0,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r73,,true,1216,2,0,84,heading-order,,true,1936,36,15,21,34,0,aria_complementary_labelled;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-ZTg1NWUxMzAtMzQ1Yi00NTUwLWJlOWQtZDY3YzQzYTFjYWFi' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,422,8,42,5,QW-ACT-R76,,48,,Agenda staatssecretaris Erkens week 35 | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/documenten/2018/12/06/rijkscontracten,https://www.rijksoverheid.nl/documenten/2018/12/06/rijkscontracten,200,true,false,35670,true,553,21,0,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r73,,true,884,0,0,86,,,true,1546,36,15,21,35,0,aria_complementary_labelled;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-MTQ0OTUzZGEtZmEyZi00Y2ZiLWI0YmEtNTgzNWIwNzc0OTcy' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,289,12,37,2,QW-ACT-R76,,49,,Overzicht Rijkscontracten | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/actueel/nieuws/2026/09/24/structureel-20-miljoen-extra-beschikbaar-om-schulden-tegen-te-gaan,https://www.rijksoverheid.nl/actueel/nieuws/2026/09/24/structureel-20-miljoen-extra-beschikbaar-om-schulden-tegen-te-gaan,200,true,false,36015,true,597,28,0,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r73,,true,968,0,0,86,,,true,1667,42,20,22,39,0,aria_complementary_labelled;blockquote_cite_exists;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-NDVkMjAxNGEtNjJhMC00OWEwLThkNzItZTRjZjUyNmQzNjZj' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,314,6,41,2,QW-ACT-R30;QW-ACT-R76,,49,,Structureel 20 miljoen extra beschikbaar om schulden tegen te gaan | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/documenten/2026/09/15/septembercirculaire-gemeentefonds-2026,https://www.rijksoverheid.nl/documenten/2026/09/15/septembercirculaire-gemeentefonds-2026,200,true,false,36158,true,684,39,0,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r73,,true,1058,0,0,84,,,true,1765,35,15,20,34,0,aria_complementary_labelled;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-MTU0NTdhMzItOGI3Mi00ZjgzLTg5MjQtZGY3ZTVmNmQ0YzA5' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,340,19,48,3,QW-ACT-R76,,72,,Septembercirculaire gemeentefonds 2026 (versie 23-9-2026) | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/service/contact/informatie-rijksoverheid,https://www.rijksoverheid.nl/service/contact/informatie-rijksoverheid,200,true,false,36786,true,837,32,0,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r73,,true,1356,0,0,84,,,true,2082,45,19,26,43,0,aria_complementary_labelled;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-ZThkOWM5ODUtYTBhYy00ZmJjLWEwMWYtYjA3ZDQ3YjRlNDE3' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,475,25,81,8,QW-ACT-R76,,78,,Contact met de Rijksoverheid | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/vraag-en-antwoord/overheidspersoneel/kan-ik-zonder-startkwalificatie-bij-defensie-gaan-werken-als-ik-nog-geen-18-ben,https://www.rijksoverheid.nl/vraag-en-antwoord/overheidspersoneel/kan-ik-zonder-startkwalificatie-bij-defensie-gaan-werken-als-ik-nog-geen-18-ben,200,true,false,36574,true,641,26,0,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r73,,true,1026,0,0,84,,,true,1762,42,19,23,38,0,aria_complementary_labelled;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-NTVmNGZmMGMtYTE5MC00ZjUzLWE5ZjgtNDQ2YWY0MmU1YTEx' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,333,10,44,3,QW-ACT-R30;QW-ACT-R76,,52,,Kan ik zonder startkwalificatie bij Defensie gaan werken als ik nog geen 18 ben? | Rijksoverheid.nl
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/themas/migratie-en-reizen/vakantie-en-reizen/eu-eer-schengen,https://www.rijksoverheid.nl/themas/migratie-en-reizen/vakantie-en-reizen/eu-eer-schengen,200,true,false,36472,true,542,27,0,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r73,,true,922,0,0,86,,,true,1606,37,17,20,35,0,aria_complementary_labelled;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-NGUxODFlN2YtM2NhYS00YTIxLWEzMmYtZGMyODlhNzE5OGRj' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,288,7,45,2,QW-ACT-R76,,48,,"EU, EER, Schengen en eurolanden | Rijksoverheid.nl"
357,https://www.rijksoverheid.nl,chromium,both,mobile-landscape,844,390,https://www.rijksoverheid.nl/themas/onderwijs/leven-lang-ontwikkelen/overzicht-opleidingen-voor-werkenden-en-werkzoekenden,https://www.rijksoverheid.nl/themas/onderwijs/leven-lang-ontwikkelen/overzicht-opleidingen-voor-werkenden-en-werkzoekenden,200,true,false,38471,true,876,32,2,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r73,,true,1290,0,0,82,,,true,1977,41,20,21,37,0,aria_complementary_labelled;element_tabbable_role_valid;element_tabbable_visible;form_submit_button_exists;input_label_exists;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;widget_tabbable_exists,,false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' 'nonce-MjU5ZjYxMzEtMTE2ZS00OWYyLTk1YWUtYmMyNzNkYjI5ZmJi' https://statistiek.rijksoverheid.nl https://*.rijksoverheid.nl https://*.platformrijksoverheid.nl https://*.contenttoolsrijksoverheid.nl'. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",true,428,14,72,8,QW-ACT-R30;QW-ACT-R76,,59,,"Leeroverzicht: opleidingen, financiële regelingen en loopbaanadvies | Rijksoverheid.nl"
